date,iso_alpha_3,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,tests,confirmed,deaths,recovered,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index
2020-09-25,CHN,China,,,,90933,4745,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-09-26,CHN,China,,,,90951,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-09-27,CHN,China,,,,90966,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-09-28,CHN,China,,,,90993,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-09-29,CHN,China,,,,91018,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-09-30,CHN,China,,,,91041,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-01,CHN,China,,,,91061,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-02,CHN,China,,,,91082,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-03,CHN,China,,,,91101,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-04,CHN,China,,,,91121,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-05,CHN,China,,,,91146,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-06,CHN,China,,,,91170,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-07,CHN,China,,,,91188,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-08,CHN,China,,,,91212,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-09,CHN,China,,,,91252,4746,,1392730000,-2.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,54.17
2020-10-10,CHN,China,,,,91278,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,52.31
2020-10-11,CHN,China,,,,91305,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,0.0,-2.0,3.0,2.0,3.0,2.0,52.31
2020-10-12,CHN,China,,,,91333,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-13,CHN,China,,,,91359,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-14,CHN,China,,,,91387,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-15,CHN,China,,,,91398,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-16,CHN,China,,,,91435,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-17,CHN,China,,,,91459,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-18,CHN,China,,,,91489,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-19,CHN,China,,,,91506,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-20,CHN,China,,,,91545,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-21,CHN,China,,,,91564,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-22,CHN,China,,,,91587,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-23,CHN,China,,,,91620,4746,,1392730000,1.0,-2.0,-2.0,-3.0,0.0,-3.0,-2.0,3.0,2.0,3.0,2.0,61.57
2020-10-24,CHN,China,,,,91652,4746,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-10-25,CHN,China,,,,91674,4746,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-10-26,CHN,China,,,,91700,4746,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-10-27,CHN,China,,,,91724,4746,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-10-28,CHN,China,,,,91771,4746,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-10-29,CHN,China,,,,91821,4746,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-10-30,CHN,China,,,,91852,4746,,1392730000,-3.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,68.98
2020-10-31,CHN,China,,,,91893,4746,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-01,CHN,China,,,,91921,4746,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-02,CHN,China,,,,91955,4746,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-03,CHN,China,,,,92015,4746,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-04,CHN,China,,,,92045,4746,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-05,CHN,China,,,,92077,4747,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-06,CHN,China,,,,92121,4748,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-07,CHN,China,,,,92164,4748,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-08,CHN,China,,,,92195,4748,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-09,CHN,China,,,,92242,4748,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-10,CHN,China,,,,92271,4748,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-11,CHN,China,,,,92299,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-12,CHN,China,,,,92336,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-13,CHN,China,,,,92372,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-14,CHN,China,,,,92404,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-15,CHN,China,,,,92428,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-16,CHN,China,,,,92452,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-17,CHN,China,,,,92476,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-18,CHN,China,,,,92490,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-19,CHN,China,,,,92513,4749,,1392730000,1.0,-2.0,-2.0,-4.0,-1.0,-2.0,-2.0,3.0,2.0,3.0,2.0,63.43
2020-11-20,CHN,China,,,,92544,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,3.0,2.0,3.0,2.0,76.39
2020-11-21,CHN,China,,,,92588,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,3.0,2.0,3.0,2.0,76.39
2020-11-22,CHN,China,,,,92648,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,3.0,2.0,3.0,2.0,76.39
2020-11-23,CHN,China,,,,92733,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-1.0,-3.0,-2.0,3.0,2.0,3.0,2.0,76.39
2020-11-24,CHN,China,,,,92829,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-11-25,CHN,China,,,,92914,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-11-26,CHN,China,,,,93025,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-11-27,CHN,China,,,,93113,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-11-28,CHN,China,,,,93225,4749,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-11-29,CHN,China,,,,93329,4750,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-11-30,CHN,China,,,,93465,4750,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-12-01,CHN,China,,,,93577,4750,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-12-02,CHN,China,,,,93668,4750,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-12-03,CHN,China,,,,93797,4751,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-12-04,CHN,China,,,,93905,4752,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-12-05,CHN,China,,,,94038,4753,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-12-06,CHN,China,,,,94160,4753,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-12-07,CHN,China,,,,94293,4753,,1392730000,-3.0,-3.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,81.94
2020-12-08,CHN,China,,,,94383,4753,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-09,CHN,China,,,,94500,4753,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-10,CHN,China,,,,94618,4755,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-11,CHN,China,,,,94749,4755,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-12,CHN,China,,,,94849,4755,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-13,CHN,China,,,,94950,4756,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-14,CHN,China,,,,95064,4758,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-15,CHN,China,,,,95167,4761,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-16,CHN,China,,,,95279,4764,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-17,CHN,China,,,,95375,4764,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-18,CHN,China,,,,95491,4766,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-19,CHN,China,,,,95580,4770,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-20,CHN,China,,,,95716,4770,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-21,CHN,China,,,,95816,4771,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-22,CHN,China,,,,95916,4772,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-23,CHN,China,,,,95998,4773,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-24,CHN,China,,,,96074,4774,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-25,CHN,China,,,,96159,4776,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-26,CHN,China,,,,96240,4777,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-27,CHN,China,,,,96324,4777,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-28,CHN,China,,,,96417,4778,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-29,CHN,China,,,,96513,4782,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-30,CHN,China,,,,96592,4784,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2020-12-31,CHN,China,,,,96673,4788,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-01,CHN,China,,,,96829,4789,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-02,CHN,China,,,,96894,4790,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-03,CHN,China,,,,96972,4791,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-04,CHN,China,,,,97061,4791,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-05,CHN,China,,,,97127,4794,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-06,CHN,China,,,,97217,4794,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-07,CHN,China,,,,97306,4795,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-08,CHN,China,,,,97387,4795,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-09,CHN,China,,,,97518,4796,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-10,CHN,China,,,,97652,4798,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-11,CHN,China,,,,97754,4799,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-12,CHN,China,,,,97933,4800,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-13,CHN,China,,,,98117,4801,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-14,CHN,China,,,,98290,4803,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-15,CHN,China,,,,98459,4803,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-16,CHN,China,,,,98625,4803,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-17,CHN,China,,,,98794,4804,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-18,CHN,China,,,,99026,4804,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-19,CHN,China,,,,99191,4805,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-20,CHN,China,,,,99414,4807,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-21,CHN,China,,,,99589,4808,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-22,CHN,China,,,,99767,4809,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-23,CHN,China,,,,99931,4810,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-24,CHN,China,,,,100136,4810,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-25,CHN,China,,,,100291,4811,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-26,CHN,China,,,,100431,4814,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-27,CHN,China,,,,100548,4816,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-28,CHN,China,,,,100641,4818,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-29,CHN,China,,,,100747,4820,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-30,CHN,China,,,,100877,4821,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-01-31,CHN,China,,,,100974,4823,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-01,CHN,China,,,,101039,4825,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-02,CHN,China,,,,101092,4826,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-03,CHN,China,,,,101143,4828,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-04,CHN,China,,,,101187,4829,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-05,CHN,China,,,,101241,4831,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-06,CHN,China,,,,101272,4831,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-07,CHN,China,,,,101316,4831,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-08,CHN,China,,,,101363,4831,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-09,CHN,China,,,,101408,4831,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-10,CHN,China,,,,101429,4833,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-11,CHN,China,,,,101463,4834,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-12,CHN,China,,,,101496,4836,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-13,CHN,China,,,,101515,4837,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-14,CHN,China,,,,101536,4838,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-15,CHN,China,,,,101561,4838,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-16,CHN,China,,,,101576,4838,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-17,CHN,China,,,,101604,4840,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-18,CHN,China,,,,101624,4842,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-19,CHN,China,,,,101646,4842,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-20,CHN,China,,,,101669,4842,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-21,CHN,China,,,,101700,4842,,1392730000,-3.0,-2.0,-2.0,-4.0,-2.0,-3.0,-2.0,3.0,2.0,3.0,2.0,78.24
2021-02-22,CHN,China,,,,101726,4842,,1392730000,-3.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,61.57
2021-02-23,CHN,China,,,,101750,4842,,1392730000,-3.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,61.57
2021-02-24,CHN,China,,,,101778,4842,,1392730000,-3.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,61.57
2021-02-25,CHN,China,,,,101802,4843,,1392730000,-3.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,61.57
2021-02-26,CHN,China,,,,101836,4843,,1392730000,-3.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,61.57
2021-02-27,CHN,China,,,,101878,4843,,1392730000,-3.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,61.57
2021-02-28,CHN,China,,,,101920,4843,,1392730000,-3.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,61.57
2021-03-01,CHN,China,,,,101945,4844,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-02,CHN,China,,,,101968,4845,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-03,CHN,China,,,,101995,4845,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-04,CHN,China,,,,102015,4845,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-05,CHN,China,,,,102036,4846,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-06,CHN,China,,,,102064,4846,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-07,CHN,China,,,,102101,4848,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-08,CHN,China,,,,102125,4848,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-09,CHN,China,,,,102152,4848,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-10,CHN,China,,,,102172,4848,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
2021-03-11,CHN,China,,,,102203,4849,,1392730000,1.0,-2.0,-2.0,-4.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,56.02
